,index,artists,acousticness,danceability,energy,id,instrumentalness,key,liveness,loudness,mode,name,speechiness,tempo,valence
11231,123339,"['J Balvin', 'Farruko']",0.142,0.747,0.7390000000000001,7mPwkbaoiQ5bf8FPbRJzUr,0.0,5,0.273,-5.256,0,6 AM,0.0931,175.97799999999995,0.737
11232,123360,['Avril Lavigne'],0.00963,0.465,0.956,471JGLzHPrgM4lS9mNOEIt,0.000101,0,0.335,-3.34,0,Rock N Roll,0.128,184.126,0.665
11233,123385,"['G-DRAGON', 'Rose']",0.0311,0.6,0.679,1e6bjiUn5IhSHu4RgyrPUt,0.0,11,0.338,-6.894,1,Without You,0.0372,123.991,0.327
11234,123402,['Fall Out Boy'],0.0013,0.552,0.915,75SixhsPWyRRmtqHeffiXr,3.74e-05,4,0.206,-3.713,1,Alone Together,0.0559,90.01299999999998,0.606
11235,123404,"['A Great Big World', 'Christina Aguilera']",0.867,0.453,0.146,78TKtlSLWK8pZAKKW3MyQL,3.49e-06,2,0.0945,-8.976,1,Say Something,0.0343,137.905,0.0915
11236,123426,['Zoé'],0.326,0.459,0.764,1p4rYrxjVkj6v2eMzRhLfA,0.22,5,0.0743,-7.001,1,Arrullo De Estrellas,0.0359,81.503,0.384
11237,123514,['Ocean Alley'],0.0231,0.493,0.852,37PW5zbkDIya8arHEHEo6q,9.72e-06,11,0.147,-3.349,0,Yellow Mellow,0.0802,86.309,0.499
11238,123531,"['Different Heaven', 'EH!DE']",0.000279,0.516,0.7859999999999999,08z6EsebfUH0Q6J0Wf3eWf,0.00369,10,0.305,-5.263999999999999,1,My Heart,0.0412,174.035,0.1639999999999999
11239,123534,['Jowell & Randy'],0.0151,0.763,0.858,0ySExWMtzlVKO70rPYEz84,0.0,2,0.306,-3.367,1,Vamo a Busal,0.149,89.839,0.6890000000000001
11240,123536,['Sticky Fingers'],0.873,0.594,0.273,5uBK8Ap1BCEc4GgMcEjeic,0.0,5,0.0895,-9.402,1,Rum Rage,0.0291,131.851,0.362
11241,123538,"['Ht Bristol', 'Charlie Bannister', 'Vincent Steele', 'Nine One One']",0.0161,0.534,0.825,61KzdDjzvKmbj9JZlVnLwI,0.0,7,0.101,-5.229,1,Bring Me Back to Life,0.036,135.945,0.279
11242,123552,['Kiesza'],0.0862,0.838,0.72,51tUT1gHE30GQPhn1agudM,0.0069599999999999,7,0.0772,-4.135,0,Hideaway,0.0483,122.993,0.203
11243,123555,['Nickelback'],0.045,0.49,0.907,5yUFxEu2kx3WBghRvaHVcn,0.0,3,0.293,-4.129,1,What Are You Waiting For?,0.0693,152.023,0.418
11244,123586,['Chronixx'],0.156,0.758,0.7859999999999999,5Wwr2S7QZTR5PVJn6jhgdk,0.0,4,0.0658,-4.897,0,Here Comes Trouble,0.108,83.495,0.7859999999999999
11245,123598,['Justin Bieber'],0.00535,0.698,0.509,6CLVh9sekZ1p2G8Tfhhj8h,0.0,1,0.0703,-5.797999999999999,1,All That Matters,0.0503,129.865,0.143
11246,123626,['Die Antwoord'],0.0147,0.8220000000000001,0.669,0zSGK8ZpVuo0XdIY21Vyrh,0.0,10,0.188,-5.358,0,Ugly Boy,0.182,102.035,0.602
11247,123629,['Ha*Ash'],0.423,0.416,0.715,15Hx1oi6C3AxYhhvolqrJG,0.0,3,0.952,-5.444,1,"Perdón, Perdón - HA-ASH Primera Fila - Hecho Realidad [En Vivo]",0.0506,137.702,0.192
11248,123635,"['Olly Murs', 'Travie McCoy']",0.0926,0.787,0.8370000000000001,39lS97papXAI72StGRtZBo,0.0,1,0.155,-5.419,1,Wrapped Up (feat. Travie McCoy),0.0556,122.004,0.918
11249,123644,"['Cypress Hill', 'Barron Ricks']",0.0123,0.547,0.63,2gABnPYOMsyxThmsOQ4uWK,0.00233,10,0.14,-8.772,0,Tequila Sunrise (feat. Barron Ricks),0.493,192.733,0.555
11250,123648,"['Redimi2', ""Christine D'Clario""]",0.0814,0.508,0.83,3V59Mo8YkPsYONE4ibquv6,0.0,2,0.28,-6.015,1,El Nombre de Jesus,0.0632,140.226,0.546
11251,123660,"['Eric Prydz', 'Empire of the Sun']",0.000521,0.556,0.792,6mTnH6xSYwKohtsO9RFzcc,0.75,4,0.494,-6.723,0,We Are Mirage,0.0361,127.956,0.0871
11252,123692,['The Script'],0.429,0.314,0.464,71qNRlNDnPahvATE7Zl4Nw,1.28e-06,6,0.103,-7.37,1,"Never Seen Anything ""Quite Like You""",0.0275,160.131,0.413
11253,123697,"[""L'Impératrice"", 'Isaac Delusion']",0.629,0.5579999999999999,0.5379999999999999,49PyCCLOdJi0jHkGyyY2vv,0.0198,5,0.424,-8.853,1,Sonate Pacifique,0.0327,99.992,0.254
11254,123714,['Spice'],0.0382,0.812,0.6940000000000001,6IFDy0imCdhDpHj98GczEX,0.0,2,0.104,-3.913,0,So Mi Like It,0.331,90.127,0.861
11255,123729,"[""Scott Bradlee's Postmodern Jukebox"", 'Haley Reinhart']",0.6970000000000001,0.292,0.359,3AOcpwgy3V2Fwg7B8PZfKl,1.85e-05,5,0.108,-9.043,1,Creep,0.0328,177.334,0.228
11256,123735,['Deaf Kev'],0.000153,0.5670000000000001,0.97,7MTZVwYiEahXQIyCU2FLPV,0.705,5,0.0763,-2.858,0,Invincible,0.0497,100.011,0.278
11257,123738,['Sam Smith'],0.528,0.501,0.578,2QXmZCQwDsXxSgAGEEY5ep,0.00241,0,0.101,-8.107999999999999,1,Nirvana,0.0475,97.808,0.393
11258,123748,['Jesse & Joy'],0.277,0.531,0.8340000000000001,1iRvhKiXRElIH2Uf4gd95P,0.0,2,0.131,-3.944,1,Dueles,0.052,142.026,0.526
11259,123750,['Monsta X'],0.0754,0.6829999999999999,0.893,6gorwqDJ7bsdCHcVs5uS9u,0.0,5,0.226,-3.0860000000000003,0,HERO,0.162,146.082,0.909
11260,123752,"['Aaron Y Su Grupo Ilusion', 'Cristian Castro']",0.267,0.667,0.6779999999999999,4aeteklsGBPXRfZPKN4NS5,0.000544,7,0.107,-4.309,1,Destilando Amor,0.0321,89.03200000000002,0.7120000000000001
11261,123761,['Bomba Estéreo'],0.04,0.888,0.581,4Egb5xP6cniUx0kgZd5zLB,0.000221,11,0.0788,-7.631,0,Soy Yo,0.172,117.039,0.7979999999999999
11262,123764,"['Two Steps from Hell', 'Thomas Bergersen']",0.00903,0.503,0.917,2F9xBxKbx2M0pbgtSu8fLf,0.326,10,0.162,-6.1110000000000015,1,Victory,0.0649,119.993,0.266
11263,123768,['Los Valedores de la Sierra'],0.462,0.726,0.662,1slpFVkQQzm0S2uhRCzFxR,0.0,10,0.076,-1.733,1,Para Qué Le Hago Daño,0.0369,140.06799999999998,0.72
11264,123769,['Coldplay'],0.0021,0.449,0.92,6f49kbOuQSOsStBpyGvQfA,0.0167,11,0.334,-4.982,1,A Head Full of Dreams,0.0737,122.984,0.0772
11265,123783,"['Panda Eyes', 'Teminite']",0.00212,0.603,0.8540000000000001,3uZtP8Jf7rdRS7ARASBLmN,0.861,10,0.0623,-4.802,0,Highscore,0.0422,109.978,0.279
11266,123785,['Red Velvet'],0.0334,0.778,0.789,64iDjAuWDogVhuoWhKklF9,2.05e-06,7,0.225,-4.297,0,Dumb Dumb,0.0503,145.99,0.799
11267,123786,['Alan Walker'],0.00192,0.597,0.544,4YhITuwINLCfXYB2WCXbCZ,0.0562,1,0.07,-8.868,0,Force,0.062,105.014,0.263
11268,123788,['Sam Smith'],0.906,0.289,0.334,4dtU73n96G2Qutw4rJ7cOc,1.7199999999999998e-05,7,0.0938,-8.042,1,Drowning Shadows,0.0311,67.916,0.287
11269,123792,['Melody Gardot'],0.764,0.514,0.261,7aoJg1wQEqMx1t875H5fww,0.128,1,0.0911,-14.968,1,Morning Sun,0.0436,134.811,0.201
11270,123803,['Maluma'],0.425,0.7020000000000001,0.73,1iEwyiSLAunPR6uouANE0O,1.25e-06,0,0.148,-5.172999999999999,0,El Perdedor,0.099,173.967,0.879
11271,123808,"['Juan Gabriel', 'Natalia Lafourcade']",0.6629999999999999,0.7340000000000001,0.562,5mahfoOSoSDgkLRI5MMHj7,0.000118,0,0.0913,-7.9060000000000015,1,Ya No Vivo Por Vivir,0.0254,109.969,0.476
11272,123810,['The Neighbourhood'],0.0113,0.5710000000000001,0.737,4Tp4gRuDo1sIMP6gH9LwuH,0.000477,9,0.3,-6.53,0,Wiped Out!,0.027,127.975,0.0656
11273,123811,['BTS'],0.00146,0.5539999999999999,0.878,0PAq1DRlOGBAjXLno94j6b,0.0,11,0.0998,-3.02,0,Run,0.0513,132.889,0.55
11274,123817,"['SAYGRACE', 'G-Eazy']",0.166,0.336,0.664,2CpH1L4CUR47RARB3PgY1l,1.31e-06,7,0.0575,-5.68,1,You Don't Own Me (feat. G-Eazy),0.102,186.394,0.294
11275,123821,"['Birdy', 'RHODES']",0.8170000000000001,0.383,0.43,70K0ezmzYEZeqoSaZMyP7o,1.04e-06,10,0.0869,-8.644,1,Let It All Go,0.0302,107.005,0.174
11276,123825,['SHINee'],0.04,0.728,0.8009999999999999,46E1ic6n099e76t5J1TbHn,0.0,6,0.0415,-4.428,0,View,0.0439,123.953,0.6559999999999999
11277,123890,['Natural White Noise Relaxation'],0.991,0.0,0.00102,1SZh3eUOXgzLqZ19mQlIQ9,0.257,1,0.111,-25.555,1,Premium Brown Noise: Best of Constant Pacific Ocean Roar Sounds to Induce Sleep,0.0,0.0,0.0
11278,123909,"['Jamie xx', 'Romy']",0.0127,0.655,0.7,3v5GwZZovzKkoP1Ykvo9IA,0.00597,8,0.118,-10.126,0,Loud Places,0.0501,109.014,0.198
11279,123915,['Bring Me The Horizon'],0.00626,0.505,0.8270000000000001,1H5a6C6jqWN6XQI0Unq7W3,1.07e-05,0,0.112,-5.517,1,Oh No,0.0456,114.987,0.0974
11280,123916,['Khia'],0.0296,0.8590000000000001,0.625,5r29mFrurlVBbqJzjr2XW6,0.0,9,0.0537,-4.234,0,"My Neck, My Back (Lick It)",0.13,102.072,0.71
11281,123918,['Jesse & Joy'],0.7859999999999999,0.4,0.398,02yD6Wmpx5kLAoXLQOnuEb,3.47e-06,10,0.333,-6.037999999999999,0,Me Soltaste,0.0385,111.661,0.16
11282,123924,"['Tiësto', 'KSHMR', 'VASSY']",0.000329,0.648,0.812,0NIC4unbe5KZOp1d9T7OaF,0.0369,11,0.0857,-7.585,0,Secrets,0.0414,128.178,0.122
11283,123925,['Little Mix'],0.00921,0.6920000000000001,0.813,1tg7d4XKCgviATFNkxIX8r,2.7399999999999995e-05,7,0.653,-5.401,1,Hair,0.0413,153.971,0.6829999999999999
11284,123927,['SEVENTEEN'],0.0526,0.746,0.898,1Rrj7KyS2R6SP9CQMDJW1w,0.0,3,0.0858,-2.818,0,VERY NICE,0.0725,121.967,0.879
11285,123935,['The Strokes'],0.223,0.59,0.7040000000000001,37ZgsOy8t4vMnGtMExr6ah,0.0825,0,0.103,-7.058,1,Threat of Joy,0.0284,137.968,0.691
11286,123937,['Deep Sleep Music Collective'],0.915,0.181,0.0009,4VP1vL2y2iW0zoiMrFZBin,0.923,0,0.106,-37.956,1,Sleeping Music (Sounds for Sleep),0.0487,58.274,0.035
11287,123940,['Gerardo Ortiz'],0.451,0.841,0.639,1Kxap8UbrmlXcgKBuCysNg,0.0,7,0.0626,-5.908,1,Quién Se Anima,0.0694,119.95,0.982
11288,123947,"['Thalia', 'Maluma']",0.171,0.78,0.929,1pWYnQIlqxTh5bxuPmTG4E,0.0,11,0.0677,-0.7390000000000001,0,Desde Esa Noche (feat. Maluma),0.0532,95.012,0.8370000000000001
11289,123952,['BIGBANG'],0.152,0.72,0.746,7uzib3dSSwgUwcD3z0k3bR,0.0,0,0.276,-3.143,0,FXXK IT,0.107,90.02600000000002,0.5870000000000001
11290,123954,"['Sia', 'Sean Paul']",0.0599,0.5920000000000001,0.7879999999999999,2ONIJ40u0Attbm3miIIpNO,2.54e-06,6,0.125,-4.924,0,Cheap Thrills (feat. Sean Paul),0.201,89.949,0.755
11291,123958,['Vancouver Sleep Clinic'],0.588,0.436,0.473,7tMbZ0RGW0jFsBw7ipEPEV,4.35e-05,1,0.103,-7.24,1,Someone To Stay,0.0307,108.906,0.242
11292,123960,['DRAMA'],0.7090000000000001,0.77,0.454,12VPr7FUnYrSB3GX77ymJm,0.0708,7,0.1639999999999999,-9.517,1,Low Tide,0.0287,107.024,0.493
11293,123962,['Deep Sleep Music Collective'],0.947,0.189,0.001,46h9F8VMYavgKbjzdtwjwI,0.851,2,0.1369999999999999,-37.259,1,Dark Skies,0.0475,71.35300000000002,0.0712
11294,123967,"['Ryan Gosling', 'Emma Stone']",0.299,0.364,0.478,4r9hiElqKWMPT4Z3vN2exq,0.0015,7,0.124,-8.645,1,A Lovely Night,0.0473,134.55100000000002,0.493
11295,123969,"['Nevada', 'Mark Morrison', 'Fetty Wap']",0.0626,0.711,0.882,2fUZ3aMp8amSaV0mp8s6rQ,0.0,0,0.226,-4.276,1,The Mack,0.0576,106.017,0.56
11296,123971,['Conor Maynard'],0.913,0.446,0.37,4ks6j7JsfJorc1tb4THJo8,0.0,9,0.126,-8.447000000000001,1,Don't Let Me Down,0.0464,108.58,0.209
11297,123972,"['Jorja Smith', 'Maverick Sabre']",0.633,0.471,0.352,6fracv4du3sDwo1XKcPrkw,2.75e-05,2,0.115,-9.699,1,Carry Me Home,0.0391,118.333,0.102
11298,123973,"['MAKJ', 'Timmy Trumpet', 'Andrew W.K.']",0.00528,0.64,0.94,5AEs83CYoPApEjYEJGbTuJ,0.000484,5,0.357,-2.9760000000000004,0,Party Till We Die (feat. Andrew W.K.),0.0795,127.995,0.243
11299,123974,['Deep Sleep Music Collective'],0.93,0.0715,0.00152,4VfUsROTUjsBGbzMP6egkv,0.89,8,0.096,-38.105,1,Soothing Sleep,0.0525,177.736,0.0377
11300,123975,['Skillet'],0.00642,0.5710000000000001,0.967,7y9l4rJLsXQMHciCNSgZmi,5.8e-06,9,0.227,-3.717,1,Back from the Dead,0.0716,161.96200000000005,0.7120000000000001
11301,123977,"['Emma Stone', 'Callie Hernandez', 'Sonoya Mizuno', 'Jessica Rothe']",0.0906,0.616,0.5379999999999999,39ncDMVidHOeQgeC5anYZM,8.98e-06,0,0.192,-9.165,0,Someone In The Crowd,0.17,127.948,0.278
11302,123980,['Panic! At The Disco'],0.175,0.386,0.562,2YSbHu9XF4bNYWt3MnIhgE,9.17e-06,10,0.209,-4.363,1,Bohemian Rhapsody,0.03,72.945,0.228
11303,123981,['Ryan Gosling'],0.954,0.585,0.0809,5BMwpS4iYKR30kq9U9beaT,0.0233,6,0.0935,-19.346,0,City Of Stars,0.0523,98.379,0.204
11304,123983,['Grace VanderWaal'],0.775,0.5479999999999999,0.221,4G9addS7Yq5ihZBQLXG2Mj,0.0,0,0.109,-8.383,1,I Don't Know My Name,0.0401,140.649,0.457
11305,123985,['Deep Sleep Music Collective'],0.87,0.158,0.000996,2fPwXViRQPqalsO0bFyvwv,0.866,2,0.1369999999999999,-38.374,1,Awakenings,0.0509,79.113,0.073
11306,123986,['WALK THE MOON'],0.00905,0.693,0.887,4xTMKnLtz1PVfZRElleujx,0.000118,10,0.777,-3.572,1,Ghostbusters,0.0378,116.502,0.6559999999999999
11307,123987,['Deep Sleep Music Collective'],0.907,0.152,0.00171,2yGxyuPBpC9JkgdnLLybPO,0.8690000000000001,0,0.0913,-38.957,1,Music to Help You Sleep,0.0542,94.885,0.0391
11308,123988,['Deep Sleep Music Collective'],0.932,0.0758,0.00179,3Ilbj3JF3dED8cjRaPmqhk,0.7909999999999999,0,0.09,-37.553,1,Pink Sky,0.0539,70.093,0.0437
11309,123989,['The Living Tombstone'],0.00216,0.351,0.903,6HYKgl1NaCgJkm24EeaeKs,7.44e-05,8,0.252,-2.341,1,I Got No Time,0.0681,180.032,0.354
11310,123991,['Deep Sleep Music Collective'],0.944,0.156,0.00418,6P18h1X557wTCkuiAxnzzf,0.967,2,0.0953,-36.375,1,Purple Star,0.0467,81.368,0.0419
11311,123992,['Tall Heights'],0.344,0.517,0.622,0szmjOw9XbtbQYWz0GvXSp,0.0699,6,0.498,-9.135,0,Horse to Water,0.0337,96.964,0.51
11312,123996,['Gerardo Ortiz'],0.223,0.746,0.556,0QRHEmvbFr73h5Fyk33fji,4.46e-05,0,0.132,-5.997000000000001,1,Fuiste Mía,0.0302,119.991,0.903
11313,124001,['Deep Sleep Music Collective'],0.958,0.135,0.00256,1e8YXZzw4cnWV9QaSY3BtQ,0.92,1,0.112,-37.495,1,Quiet Music for Sleep,0.0457,73.062,0.0443
11314,124002,['ZAYN'],0.0481,0.618,0.645,7jKdgYPDj6AxVU2wk9muN1,0.0,1,0.228,-5.263999999999999,0,TiO,0.0434,97.654,0.221
11315,124003,['Old Sea Brigade'],0.6990000000000001,0.3670000000000001,0.326,1H56ffyFrFcvMEWUg3WFbM,0.358,7,0.0759,-15.605,1,Love Brought Weight,0.0344,116.659,0.064
11316,124009,['Deep Sleep Music Collective'],0.916,0.189,0.00301,7xsY4hfbyEGPAxzjCL1R5b,0.8640000000000001,2,0.091,-36.57,1,Glowing Sunset,0.0479,62.691,0.0375
11317,124013,['Deep Sleep Music Collective'],0.957,0.157,0.000553,7HBvKyhAJ4QX2vaq4Nl45N,0.919,0,0.106,-38.094,1,New Age Piano for Sleep,0.0482,69.712,0.0386
11318,124017,['Carlos Rivera'],0.488,0.464,0.444,3rtxFFGZ10e2vYBo7PsPf2,2.32e-05,4,0.166,-8.583,0,Que Lo Nuestro Se Quede Nuestro,0.027,144.092,0.294
11319,124022,['Deep Sleep Music Collective'],0.975,0.198,0.000413,68JOSWjtRYqsCJbnVSCDkQ,0.8640000000000001,6,0.11,-37.624,1,Sleep Meditation,0.0432,69.492,0.0674
11320,124024,['Deep Sleep Music Collective'],0.885,0.115,0.00112,3lMob8LMW1tyFC9yt2UBAC,0.911,5,0.106,-37.826,1,REM Sleep,0.0488,80.667,0.0489
11321,124028,['Axel Flóvent'],0.698,0.623,0.292,6AQ3guMjWgetjRpQASwrE5,9.86e-06,7,0.121,-12.26,0,Forest Fires,0.0313,118.007,0.161
11322,124031,['Red Hot Chili Peppers'],0.104,0.365,0.804,2XTkpF9T2PKvcLgamGJGx1,6.579999999999999e-05,9,0.15,-5.9220000000000015,0,Goodbye Angels,0.105,171.597,0.5770000000000001
11323,124037,['Florence + The Machine'],0.841,0.613,0.335,5XSU59wtE5CRCAEyHmmGy4,0.000161,9,0.194,-6.791,1,Stand By Me,0.0281,108.014,0.245
11324,124039,['Tujamo'],0.00945,0.586,0.8959999999999999,0WSjVLITbxV6kVXndziQDm,0.836,5,0.121,-4.132,0,Drop That Low (When I Dip),0.3720000000000001,125.744,0.103
11325,124043,['Deep Sleep Music Collective'],0.954,0.136,0.000553,2ez01ZsOmyG4m31vxJuQDx,0.9,6,0.112,-35.699,1,Music to Sleep By,0.0458,76.03699999999998,0.0541
11326,124044,"['Møme', 'Merryn Jeann']",0.204,0.6609999999999999,0.635,7IfOWyh4jTfkcGVrXKVNq0,0.00114,10,0.186,-7.422999999999999,0,Aloha,0.0645,99.972,0.365
11327,124045,['Maggie Lindemann'],0.298,0.456,0.764,1ue7zm5TVVvmoQV8lK6K2H,0.0,10,0.229,-3.584,1,Pretty Girl,0.148,124.971,0.383
11328,124047,['Deep Sleep Music Collective'],0.955,0.182,0.00248,4dKkvmCP8VYyPzyk3TgfQb,0.977,4,0.0879,-35.658,1,Calm Sounds for Sleep,0.0474,74.752,0.0609
11329,124052,['Deep Sleep Music Collective'],0.97,0.0834,0.00109,4K6OlCO3WbxsMr0h7U8nlY,0.836,8,0.115,-37.547,1,Soft Piano,0.0463,84.354,0.0386
11330,124053,['Deep Sleep Music Collective'],0.958,0.0768,0.00273,0ErhZpQwk4JaXevDCSwoBW,0.7859999999999999,11,0.0913,-37.35,1,Teal Sky,0.0517,76.542,0.0384
11331,124057,['Deep Sleep Music Collective'],0.925,0.145,0.00263,0vWHg7etZMX36mh59Fq71m,0.938,0,0.0897,-37.19300000000001,1,Reflections,0.0531,71.558,0.0384
11332,124059,['Imagine Dragons'],0.5670000000000001,0.462,0.387,4kDTvLhGF29gFsqceuxBSC,0.0,0,0.1639999999999999,-7.401,1,Not Today,0.0292,122.698,0.0428
11333,124062,['Deep Sleep Music Collective'],0.913,0.1369999999999999,0.000998,4PrxdUUAW8yGTJxurIbYun,0.928,5,0.109,-38.069,1,Starlight,0.05,63.951,0.0365
11334,124064,['JAM Project'],4.68e-05,0.467,0.967,4YycgLIc3P6oQRY5NiOybl,0.0,2,0.195,-3.533,1,THE HERO !! 〜怒れる拳に火をつけろ〜,0.116,130.172,0.177
11335,124066,['Deep Sleep Music Collective'],0.951,0.204,0.00107,1mmw6dQxV5Yw7VsYdZTU1m,0.883,1,0.12,-37.221,1,Sand Castles,0.0502,68.72399999999999,0.0351
11336,124067,['Sam Tinnesz'],0.117,0.445,0.67,6hKpIzJWHQduwojjkWG8zt,0.0,11,0.0595,-4.973,1,Ready Set Let's Go,0.0328,74.04899999999998,0.378
11337,124068,['Deep Sleep Music Collective'],0.973,0.154,0.000891,0OVwmxLIkUQjAT6zVusw5Q,0.912,1,0.116,-37.952,1,Sleep Songs,0.0537,66.507,0.035
11338,124070,"['The Last Shadow Puppets', 'Alex Turner', 'Miles Kane']",0.000878,0.282,0.5660000000000001,1W0OCrMsRP1SLTEdw3JwEz,0.0,11,0.38,-6.924,0,"Sweet Dreams, TN",0.0291,112.362,0.477
11339,124073,['3年E組うた担(渚&茅野&業&磯貝&前原)'],0.0389,0.591,0.945,66lF1QWtLZXJofJ3x388RV,0.0,0,0.214,-2.483,1,バイバイ YESTERDAY,0.0675,180.048,0.96
11340,124074,['Deep Sleep Music Collective'],0.963,0.0774,0.000989,6JJhLJGpkSea8I7qMdZfGA,0.902,3,0.0915,-37.557,1,The Shore,0.0515,172.66,0.039
11341,124081,['Fleurie'],0.295,0.603,0.299,1gzXHWAGYKbaHubERNp0Ox,0.00533,9,0.294,-10.816,0,Soldier,0.0297,83.975,0.0395
11342,124085,['Red Hot Chili Peppers'],0.0432,0.852,0.6509999999999999,5m578MgxuEC956dulprCe8,0.0192,8,0.158,-6.254,1,Go Robot,0.0411,131.01,0.96
11343,124092,['Zayde Wølf'],0.257,0.516,0.7140000000000001,5UYYQuk6SjY3S892UuLXE3,0.0,5,0.0683,-4.529,0,Heroes,0.0391,86.926,0.312
11344,124098,['NateWantsToBattle'],5.15e-05,0.534,0.903,15277wUzsEKo3bxCIxFLgk,0.000178,11,0.493,-4.529,0,Hero of Our Time,0.0748,135.013,0.564
11345,124103,['BTS'],0.0254,0.439,0.928,0ma7lbs8BsVIv2kSaqOsDI,0.0,7,0.1,-4.096,1,2! 3!,0.233,169.928,0.599
11346,124104,"['Camille Saint-Saëns', 'Orchestre Symphonique de Montréal', 'Andrew Wan', 'Kent Nagano']",0.898,0.371,0.131,4PRnYCH5hoxypKVcOBvx3a,0.925,2,0.0847,-23.899,1,"Danse Macabre, Op.40, R.171",0.0413,105.328,0.0655
11347,124107,['John Legend'],0.975,0.508,0.233,2pPRgFEENF3LtuxYUPuT24,0.0,8,0.111,-8.311,1,Love Me Now - Recorded at Spotify Studios NYC,0.0535,85.54299999999998,0.421
11348,124108,['Kings of Leon'],0.505,0.56,0.32,41QhRnFDdhMLtR8tmnolbr,0.472,8,0.11,-14.34,1,WALLS,0.0313,82.51100000000002,0.107
11349,124111,['Charles Bolt'],0.994,0.229,0.0189,2SIHJo8TXKvFvaW0XvMztF,0.921,6,0.0943,-29.919,1,Deco,0.0449,95.535,0.116
11350,124112,"['Ravyn Lenae', 'Appleby']",0.7290000000000001,0.778,0.465,3HEn14GqygLCNfroOnYiZb,0.000557,4,0.107,-7.662000000000001,1,Free Room (feat. Appleby),0.318,120.172,0.386
11351,124114,['KALEO'],0.00327,0.325,0.903,7d9sZF7jmepe2EYdETlNWK,6.13e-06,2,0.0962,-3.173,1,Hot Blood,0.117,148.446,0.401
11352,124115,"['Joe Hertz', 'Amber-Simone', 'Cabu']",0.0471,0.5720000000000001,0.498,3xy8karhdpkltgdwj9FGbQ,4.67e-06,2,0.247,-10.484000000000002,0,Stay Lost - Cabu Remix,0.431,109.192,0.5489999999999999
11353,124116,['Michael Kiwanuka'],0.157,0.278,0.494,7oOEFDLSQscl0uGulnIEmG,0.000407,7,0.173,-7.853,0,Love & Hate,0.029,169.66099999999997,0.527
11354,124118,['Agust D'],0.000833,0.539,0.7509999999999999,5eXlvP0dxI3Xo2ngmNoj9X,1.05e-05,8,0.158,-3.889,0,Give It to Me,0.225,94.6,0.429
11355,124123,['James TW'],0.779,0.7120000000000001,0.298,6668ZaUUXqZ25Tb0DMr2HO,0.0,7,0.115,-8.363,1,When You Love Someone - Acoustic,0.0407,125.019,0.568
11356,124127,['Drake'],0.0533,0.726,0.535,2XlHu0HcujBCkWMdIAvrqt,1.3800000000000008e-05,7,0.0984,-7.8039999999999985,0,Blem,0.0476,98.067,0.375
11357,124128,['ODESZA'],0.0358,0.612,0.628,5Nu5Uyoauauy9LFePYL1Z3,0.00898,2,0.193,-6.754,1,Late Night,0.0752,125.043,0.434
11358,124129,['Adelitas Way'],0.000507,0.53,0.967,5PZo9NMyNLxOlpEFoYo611,0.205,0,0.0786,-2.108,1,Notorious,0.0657,99.962,0.642
11359,124131,['Playboi Carti'],0.00353,0.684,0.53,23QyE9GQpXsX9WgEDADMa6,0.0,8,0.573,-5.297999999999999,0,Let It Go,0.286,157.017,0.55
11360,124132,['Ugly God'],0.616,0.816,0.245,7EoSDrwBPUBeBEORrpvgko,0.000813,0,0.127,-15.617,0,Water,0.414,140.04,0.187
11361,124133,['Sound Carrie'],0.908,0.0,0.417,5B0VPkUgRy54p9TassurNo,0.973,7,0.0953,-51.08,1,Loopable Sound - Flight 2021,0.0,0.0,0.0
11362,124134,['Aminé'],0.00639,0.816,0.63,4X70hLzIDfY5T2BcsOcv6Q,0.0304,1,0.173,-5.729,0,REDMERCEDES,0.183,101.997,0.599
11363,124136,['Lorde'],0.239,0.664,0.382,5q4BpnMrYEFzLO0dYODj6J,0.00749,0,0.0943,-9.977,1,The Louvre,0.047,123.214,0.126
11364,124137,['Vancouver Sleep Clinic'],0.588,0.436,0.473,2xlV2CuWgpPyE9e0GquKDN,4.35e-05,1,0.103,-7.24,1,Someone To Stay,0.0307,108.906,0.242
11365,124138,['Wallows'],0.115,0.395,0.768,4BreyjJu4w5EUhTKPIQymq,0.0204,2,0.286,-2.81,1,Uncomfortable,0.0311,142.016,0.251
11366,124139,['Polo & Pan'],0.191,0.685,0.735,0Psz3az3RIYfJpnsajBT8N,0.038,4,0.188,-6.3370000000000015,0,Nanã,0.0334,94.035,0.385
11367,124140,['Jessie Reyez'],0.412,0.5589999999999999,0.507,1rm9z2o1PgcJHIYL6nx0VG,0.0,1,0.268,-5.502000000000002,1,Great One,0.0437,81.82300000000002,0.48
11368,124143,['Ed Sheeran'],0.448,0.747,0.76,3Lfiu5sZ4M4B6JaKMBc0FU,0.0,1,0.153,-4.294,1,Barcelona,0.187,99.975,0.682
11369,124144,['Mac DeMarco'],0.0944,0.573,0.473,36rqjSUBaArtMBLWrzwInc,0.397,8,0.199,-10.839,0,On the Level,0.0268,77.494,0.515
11370,124145,"['Lil Skies', 'Landon Cube']",0.157,0.745,0.6459999999999999,689uBlyIufk2LUhAwjny4w,0.0,6,0.338,-6.987,0,Nowadays (feat. Landon Cube),0.17,79.993,0.46
11371,124146,['Wage War'],0.000114,0.501,0.968,0Pl5XX0MbdQ5E702GBhnUn,0.00868,6,0.6829999999999999,-5.324,1,Stitch,0.12,149.989,0.392
